State,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12
North Dakota,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,10.26,14.1,14.1,14.1,19.23,19.23,19.23,19.23,28.21,28.21,28.21,30.77,30.77,30.77,34.62,34.62,34.62,34.62,34.62,34.62,34.62,34.62,38.46,38.46,38.46,38.46,38.46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,52.56,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,46.15,46.15,46.15,50,50,50,50,42.31,42.31,42.31,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,37.18,34.62,34.62,34.62,34.62,34.62,34.62,34.62,34.62,34.62,34.62,34.62,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,27.56,27.56,27.56,27.56,27.56,27.56,27.56,27.56,27.56,30.45,30.45,34.29,34.29,34.29,34.29,34.29,34.29,34.29,NA,NA,NA,NA
Ohio,0,3.85,3.85,3.85,3.85,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,14.1,14.1,14.1,14.1,14.1,14.1,16.03,21.79,21.79,21.79,21.79,21.79,22.44,22.44,28.21,28.21,28.21,33.33,37.82,41.67,41.67,41.67,41.67,41.67,41.67,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,58.97,58.97,58.97,58.97,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,61.54,58.97,58.97,58.97,58.97,58.97,58.97,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,57.05,60.9,60.9,60.9,60.9,60.9,60.9,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,60.26,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,55.13,NA,NA,NA,NA,NA,NA
Oklahoma,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,7.69,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,26.6,36.86,36.86,36.86,36.86,38.14,38.14,38.14,50,50,53.85,53.85,53.85,57.69,59.62,59.62,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,55.45,55.45,55.45,55.45,55.45,55.45,55.45,51.6,51.6,51.6,51.6,51.6,51.6,51.6,52.88,52.88,52.88,52.88,49.04,49.04,49.04,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,38.14,38.14,38.14,38.14,38.14,38.14,36.22,36.22,36.22,36.22,36.22,36.22,36.22,36.22,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,31.09,NA,NA,NA,NA,NA,NA
Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,33.97,39.74,42.31,42.31,42.31,42.31,46.15,46.15,53.85,53.85,53.85,60.9,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,59.62,58.33,58.33,52.56,52.56,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,57.69,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,48.72,52.56,55.13,55.13,55.13,55.13,55.13,NA
Pennsylvania,0,0,0,0,0,2.56,2.56,2.56,2.56,2.56,2.56,2.56,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,14.1,14.1,14.1,14.1,14.1,33.97,33.97,33.97,40.38,40.38,40.38,44.23,44.23,44.23,44.23,57.37,57.37,57.37,57.37,59.29,59.29,59.29,59.29,59.29,65.38,65.38,65.38,71.15,71.15,71.15,71.15,71.15,75,75,75,75,75,75,71.15,71.15,71.15,71.15,71.15,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,68.59,72.44,68.27,68.27,68.27,68.27,68.27,68.27,68.27,68.27,68.27,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,64.42,61.22,61.22,61.22,61.22,61.22,63.78,63.78,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,55.45,55.45,55.45,55.45,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,58.01,58.01,58.01,58.01,58.01,58.01,58.01,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,NA,NA,NA,NA
Rhode Island,0,0,0,0,0,0,0,0,0,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,14.1,14.1,14.1,16.03,16.03,16.03,21.79,25.64,25.64,25.64,44.23,50,50,50,50,51.92,57.05,57.05,67.31,67.31,67.31,67.31,68.59,68.59,71.15,71.15,71.15,73.72,73.72,73.72,73.72,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,77.56,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,70.51,70.51,70.51,66.67,66.67,66.67,66.67,66.67,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,70.51,66.67,66.67,66.67,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,62.82,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,NA,NA,NA,NA
South Carolina,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,7.69,7.69,7.69,7.69,7.69,7.69,7.69,10.26,10.26,14.1,14.1,14.1,14.1,14.1,14.1,14.1,17.95,17.95,27.56,35.26,35.26,41.67,43.59,43.59,43.59,43.59,45.51,45.51,45.51,49.36,53.21,53.21,53.21,53.21,53.21,55.77,55.77,59.62,59.62,59.62,62.18,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,60.9,60.9,60.9,60.9,62.82,62.82,62.82,62.82,65.38,65.38,65.38,57.69,57.69,57.69,55.13,55.13,55.13,55.13,55.13,55.13,55.13,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,56.41,56.41,56.41,56.41,56.41,54.49,54.49,54.49,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,42.95,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23
South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,13.46,13.46,13.46,13.46,22.44,25,25,28.21,30.77,30.77,30.77,30.77,30.77,30.77,30.77,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,48.08,48.08,48.08,48.08,48.08,48.08,49.36,49.36,49.36,49.36,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,39.1,39.1,39.1,39.1,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,28.21,25.64,25.64,25.64,25.64,25.64,25.64,25.64,25.64,24.36,24.36,24.36,24.36,24.36,20.51,20.51,20.51,20.51,20.51,20.51,20.51,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,NA,NA,NA,NA,NA,NA,NA
Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,21.15,21.15,25,25,33.33,37.18,37.18,37.18,37.18,48.72,48.72,50,50,50,50,50,50,55.13,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,60.9,60.9,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,55.77,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,NA,NA,NA,NA
Texas,0,0,0,0,0,0,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,8.33,8.33,8.33,8.33,8.33,8.33,8.33,14.1,14.1,16.99,16.99,16.99,24.68,28.53,28.53,32.37,41.67,41.67,41.67,42.95,42.95,42.95,42.95,50.64,58.33,58.33,58.33,58.33,58.33,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,60.58,63.14,63.14,60.58,60.58,60.58,60.58,60.58,60.58,60.58,59.29,59.29,59.29,59.29,59.29,59.29,59.29,59.29,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,58.01,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,43.59,43.59,43.59,43.59,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,44.23,50,50,50,50,50,50,50,50,48.72,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,47.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,7.69,7.69,10.26,10.26,10.26,10.26,10.26,15.38,15.38,15.38,15.38,29.49,29.49,29.49,33.33,33.33,33.33,33.33,35.9,35.9,35.9,35.9,38.46,38.46,38.46,43.59,47.44,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,47.44,47.44,47.44,47.44,47.44,47.44,47.44,47.44,47.44,47.44,47.44,47.44,47.44,47.44,42.95,42.95,42.95,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,46.79,42.95,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,44.23,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,41.35,40.06,40.06,40.06,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,40.06,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,NA,NA,NA,NA
